Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           std::function<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (std::vector<std::complex<double>, std::allocator<std::complex<double> > >)>::function<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), void>(std::vector<std::complex<double>, std::allocator<std::complex<double> > > (&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)) [229]
                0.00    0.00       1/2           std::function<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (std::vector<std::complex<double>, std::allocator<std::complex<double> > >)>::~function() [192]
                0.00    0.00       1/1           std::function<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (std::vector<std::complex<double>, std::allocator<std::complex<double> > >)>::swap(std::function<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (std::vector<std::complex<double>, std::allocator<std::complex<double> > >)>&) [227]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::_Base_manager<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [211]
[231]    0.0    0.00    0.00       1         std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&std::_Any_data::_M_access<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>())(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [231]
                0.00    0.00       1/2           std::_Any_data::_M_access() [193]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_handler<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (std::vector<std::complex<double>, std::allocator<std::complex<double> > >), std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>::_M_invoke(std::_Any_data const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&) [219]
[232]    0.0    0.00    0.00       1         std::enable_if<is_invocable_r_v<std::vector<std::complex<double>, std::allocator<std::complex<double> > >, std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >::type std::__invoke_r<std::vector<std::complex<double>, std::allocator<std::complex<double> > >, std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > > >(std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&) [232]
                0.00    0.00       1/4           std::vector<std::complex<double>, std::allocator<std::complex<double> > >&& std::forward<std::vector<std::complex<double>, std::allocator<std::complex<double> > > >(std::remove_reference<std::vector<std::complex<double>, std::allocator<std::complex<double> > > >::type&) [164]
                0.00    0.00       1/2           std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&std::forward<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>(std::remove_reference<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>::type&))(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [194]
                0.00    0.00       1/1           std::vector<std::complex<double>, std::allocator<std::complex<double> > > std::__invoke_impl<std::vector<std::complex<double>, std::allocator<std::complex<double> > >, std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > > >(std::__invoke_other, std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&) [234]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::_Base_manager<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>::_M_get_pointer(std::_Any_data const&) [213]
[233]    0.0    0.00    0.00       1         std::vector<std::complex<double>, std::allocator<std::complex<double> > > (* const*std::__addressof<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (* const)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>(std::vector<std::complex<double>, std::allocator<std::complex<double> > > (* const&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)))(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [233]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<is_invocable_r_v<std::vector<std::complex<double>, std::allocator<std::complex<double> > >, std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >::type std::__invoke_r<std::vector<std::complex<double>, std::allocator<std::complex<double> > >, std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > > >(std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&) [232]
[234]    0.0    0.00    0.00       1         std::vector<std::complex<double>, std::allocator<std::complex<double> > > std::__invoke_impl<std::vector<std::complex<double>, std::allocator<std::complex<double> > >, std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > > >(std::__invoke_other, std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&) [234]
                0.00    0.00       1/2           std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&std::forward<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>(std::remove_reference<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>::type&))(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [194]
                0.00    0.00       1/4           std::vector<std::complex<double>, std::allocator<std::complex<double> > >&& std::forward<std::vector<std::complex<double>, std::allocator<std::complex<double> > > >(std::remove_reference<std::vector<std::complex<double>, std::allocator<std::complex<double> > > >::type&) [164]
                0.00    0.00       1/1           fft(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [196]
-----------------------------------------------
                0.00    0.00       1/1           std::function<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (std::vector<std::complex<double>, std::allocator<std::complex<double> > >)>::swap(std::function<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (std::vector<std::complex<double>, std::allocator<std::complex<double> > >)>&) [227]
[235]    0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::_Any_data const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&)> >, std::is_move_constructible<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::_Any_data const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&)>, std::is_move_assignable<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::_Any_data const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&)> >::value, void>::type std::swap<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::_Any_data const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&)>(std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::_Any_data const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&), std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::_Any_data const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&)) [235]
                0.00    0.00       3/3           std::remove_reference<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::_Any_data const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&)>::type&& std::move<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::_Any_data const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&)>(std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::_Any_data const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&)) [183]
-----------------------------------------------
                0.00    0.00       1/1           std::function<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (std::vector<std::complex<double>, std::allocator<std::complex<double> > >)>::swap(std::function<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (std::vector<std::complex<double>, std::allocator<std::complex<double> > >)>&) [227]
[236]    0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)> >, std::is_move_constructible<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>, std::is_move_assignable<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)> >::value, void>::type std::swap<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>(bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation), bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)) [236]
                0.00    0.00       3/3           std::remove_reference<bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>::type&& std::move<bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>(bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)) [184]
-----------------------------------------------
                0.00    0.00       1/1           std::function<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (std::vector<std::complex<double>, std::allocator<std::complex<double> > >)>::swap(std::function<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (std::vector<std::complex<double>, std::allocator<std::complex<double> > >)>&) [227]
[237]    0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::_Any_data> >, std::is_move_constructible<std::_Any_data>, std::is_move_assignable<std::_Any_data> >::value, void>::type std::swap<std::_Any_data>(std::_Any_data&, std::_Any_data&) [237]
                0.00    0.00       3/3           std::remove_reference<std::_Any_data&>::type&& std::move<std::_Any_data&>(std::_Any_data&) [185]
-----------------------------------------------
                0.00    0.00       1/1           random_array(unsigned long) [195]
[238]    0.0    0.00    0.00       1         void std::generate<__gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, random_array(unsigned long)::{lambda()#1}>(__gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, __gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, random_array(unsigned long)::{lambda()#1}) [238]
                0.00    0.00    1025/4863        bool __gnu_cxx::operator==<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >(__gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > > const&, __gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > > const&) [42]
                0.00    0.00    1024/1024        random_array(unsigned long)::{lambda()#1}::operator()() const [89]
                0.00    0.00    1024/18944       __gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >::operator*() const [20]
                0.00    0.00    1024/18944       __gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >::operator++() [19]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[239]    0.0    0.00    0.00       1         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [239]
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare(char const*) const [203]
-----------------------------------------------
                0.00    0.00       1/1           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [199]
[240]    0.0    0.00    0.00       1         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>) [240]
-----------------------------------------------
                0.00    0.00       1/1           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [199]
[241]    0.0    0.00    0.00       1         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno() [241]
-----------------------------------------------
                0.00    0.00       1/1           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [199]
[242]    0.0    0.00    0.00       1         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno() [242]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [116] std::vector<std::complex<double>, std::allocator<std::complex<double> > > add_vector<std::complex<double> >(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [211] std::_Function_base::_Base_manager<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [231] std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&std::_Any_data::_M_access<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>())(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)
 [117] std::vector<std::complex<double>, std::allocator<std::complex<double> > > mult_vector<std::complex<double> >(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [212] std::_Function_base::_Base_manager<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [17] void std::_Construct<std::complex<double>>(std::complex<double>*)
 [195] random_array(unsigned long) [213] std::_Function_base::_Base_manager<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>::_M_get_pointer(std::_Any_data const&) [27] void std::_Construct<std::complex<double>, std::complex<double> const&>(std::complex<double>*, std::complex<double> const&)
 [118] std::vector<std::complex<double>, std::allocator<std::complex<double> > > slice_vector<std::complex<double> >(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&, int, int) [214] void std::_Function_base::_Base_manager<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>::_M_init_functor<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>(std::_Any_data&, std::vector<std::complex<double>, std::allocator<std::complex<double> > > (&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)) [51] void std::_Construct<std::complex<double>, std::complex<double>&>(std::complex<double>*, std::complex<double>&)
 [135] dft(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [215] bool std::_Function_base::_Base_manager<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>::_M_not_empty_function<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>(std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)) [52] void std::_Construct<std::complex<double>, std::complex<double> >(std::complex<double>*, std::complex<double>&&)
 [196] fft(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [216] void std::_Function_base::_Base_manager<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>::_M_create<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>(std::_Any_data&, std::vector<std::complex<double>, std::allocator<std::complex<double> > > (&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::integral_constant<bool, true>) [125] std::iterator_traits<__gnu_cxx::__normal_iterator<std::complex<double> const*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<std::complex<double> const*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > > >(__gnu_cxx::__normal_iterator<std::complex<double> const*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, __gnu_cxx::__normal_iterator<std::complex<double> const*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, std::random_access_iterator_tag)
 [197] __static_initialization_and_destruction_0(int, int) [190] std::_Function_base::_Function_base() [150] std::iterator_traits<__gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > > >(__gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, __gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, std::random_access_iterator_tag)
 [136] std::vector<std::complex<double>, std::allocator<std::complex<double> > > get_odd<std::complex<double> >(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [191] std::_Function_base::~_Function_base() [180] std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
 [137] std::vector<std::complex<double>, std::allocator<std::complex<double> > > get_even<std::complex<double> >(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [78] std::__new_allocator<std::complex<double> >::deallocate(std::complex<double>*, unsigned long) [232] std::enable_if<is_invocable_r_v<std::vector<std::complex<double>, std::allocator<std::complex<double> > >, std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >::type std::__invoke_r<std::vector<std::complex<double>, std::allocator<std::complex<double> > >, std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > > >(std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&)
 [198] __gnu_cxx::__alloc_traits<std::allocator<std::complex<double> >, std::complex<double> >::_S_select_on_copy(std::allocator<std::complex<double> > const&) [79] std::__new_allocator<std::complex<double> >::allocate(unsigned long, void const*) [233] std::vector<std::complex<double>, std::allocator<std::complex<double> > > (* const*std::__addressof<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (* const)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>(std::vector<std::complex<double>, std::allocator<std::complex<double> > > (* const&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)))(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)
 [138] __gnu_cxx::__normal_iterator<std::complex<double> const*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >::__normal_iterator<std::complex<double>*, void>(__gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > > const&) [58] std::__new_allocator<std::complex<double> >::__new_allocator(std::__new_allocator<std::complex<double> > const&) [181] char const* std::__addressof<char const>(char const&)
  [56] __gnu_cxx::__normal_iterator<std::complex<double> const*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >::__normal_iterator(std::complex<double> const* const&) [87] std::__new_allocator<std::complex<double> >::__new_allocator() [13] std::complex<double>* std::__addressof<std::complex<double> >(std::complex<double>&)
  [15] __gnu_cxx::__normal_iterator<std::complex<double> const*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >::operator++() [80] std::allocator_traits<std::allocator<std::complex<double> > >::deallocate(std::allocator<std::complex<double> >&, std::complex<double>*, unsigned long) [160] char* std::__addressof<char>(char&)
  [83] __gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >::__normal_iterator(std::complex<double>* const&) [217] std::allocator_traits<std::allocator<std::complex<double> > >::select_on_container_copy_construction(std::allocator<std::complex<double> > const&) [34] std::__complex_exp(double _Complex)
  [19] __gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >::operator++() [81] std::allocator_traits<std::allocator<std::complex<double> > >::allocate(std::allocator<std::complex<double> >&, unsigned long) [234] std::vector<std::complex<double>, std::allocator<std::complex<double> > > std::__invoke_impl<std::vector<std::complex<double>, std::allocator<std::complex<double> > >, std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > > >(std::__invoke_other, std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*&)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&), std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&)
 [199] int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [71] std::allocator_traits<std::allocator<std::complex<double> > >::max_size(std::allocator<std::complex<double> > const&) [113] std::complex<double>* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::complex<double> const*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, std::complex<double>*>(__gnu_cxx::__normal_iterator<std::complex<double> const*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, __gnu_cxx::__normal_iterator<std::complex<double> const*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, std::complex<double>*)
  [18] bool __gnu_cxx::operator==<std::complex<double> const*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >(__gnu_cxx::__normal_iterator<std::complex<double> const*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > > const&, __gnu_cxx::__normal_iterator<std::complex<double> const*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > > const&) [218] std::_Function_handler<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (std::vector<std::complex<double>, std::allocator<std::complex<double> > >), std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [151] std::complex<double>* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, std::complex<double>*>(__gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, __gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >, std::complex<double>*)
  [42] bool __gnu_cxx::operator==<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > >(__gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > > const&, __gnu_cxx::__normal_iterator<std::complex<double>*, std::vector<std::complex<double>, std::allocator<std::complex<double> > > > const&) [219] std::_Function_handler<std::vector<std::complex<double>, std::allocator<std::complex<double> > > (std::vector<std::complex<double>, std::allocator<std::complex<double> > >), std::vector<std::complex<double>, std::allocator<std::complex<double> > > (*)(std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&)>::_M_invoke(std::_Any_data const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > >&&) [126] std::complex<double>* std::__do_uninit_copy<std::move_iterator<std::complex<double>*>, std::complex<double>*>(std::move_iterator<std::complex<double>*>, std::move_iterator<std::complex<double>*>, std::complex<double>*)
